Employee_ID,Performance_Rating,Last_Promotion_Year,Job_Level,Department
E08369,3,2025,1,Marketing
E08370,2,2023,1,Operations
E08371,3,2022,5,Marketing
E08372,5,2021,4,Marketing
E08373,2,2025,4,HR
E08374,1,2025,4,Marketing
E08375,4,2017,1,R&D
E08376,2,2023,5,R&D
E08377,5,2017,1,Finance
E08378,4,2024,4,Sales
E08379,2,2024,4,R&D
E08380,5,2018,5,IT
E08381,1,2022,5,Operations
E08382,1,2018,2,Operations
E08383,4,2017,4,Sales
E08384,2,2023,2,R&D
E08385,4,2023,3,Finance
E08386,2,2024,1,Sales
E08387,3,2021,3,Sales
E08388,1,2018,2,Finance
E08389,4,2023,4,HR
E08390,1,2025,6,Marketing
E08391,2,2024,1,Marketing
E08392,1,2023,2,Finance
E08393,3,2019,6,HR
E08394,5,2025,6,HR
E08395,5,2019,6,R&D
E08396,5,2023,2,Marketing
E08397,3,2022,1,R&D
E08398,5,2018,1,HR
E08399,1,2022,6,IT
E08400,1,2017,4,Sales
E08401,4,2020,2,R&D
E08402,1,2017,5,Finance
E08403,4,2020,4,Operations
E08404,4,2025,5,R&D
E08405,3,2024,4,HR
E08406,4,2017,3,Operations
E08407,3,2017,6,IT
E08408,1,2022,5,Operations
E08409,2,2020,3,Operations
E08410,2,2021,2,Finance
E08411,2,2023,5,Finance
E08412,3,2021,4,Finance
E08413,1,2018,1,Sales
E08414,5,2024,6,Marketing
E08415,2,2021,3,Marketing
E08416,4,2017,6,Finance
E08417,2,2023,6,IT
E08418,2,2020,1,R&D
E08419,4,2025,1,Sales
E08420,2,2022,6,R&D
E08421,1,2019,6,Finance
E08422,4,2019,4,Finance
E08423,1,2024,2,IT
E08424,5,2023,1,Sales
E08425,3,2022,5,Marketing
E08426,2,2019,1,Operations
E08427,2,2019,6,HR
E08428,5,2022,1,Sales
E08429,5,2022,2,Finance
E08430,3,2019,1,R&D
E08431,2,2018,2,Sales
E08432,1,2021,6,IT
E08433,1,2022,3,Marketing
E08434,4,2020,2,Operations
E08435,4,2024,6,Finance
E08436,1,2020,2,Operations
E08437,2,2018,5,Sales
E08438,5,2021,5,IT
E08439,2,2025,6,HR
E08440,2,2025,6,Sales
E08441,3,2018,3,R&D
E08442,3,2022,6,Operations
E08443,2,2018,4,HR
E08444,5,2025,5,IT
E08445,2,2018,2,HR
E08446,2,2023,1,Operations
E08447,3,2022,3,HR
E08448,2,2022,4,HR
E08449,5,2019,4,Marketing
E08450,4,2020,5,HR
E08451,4,2017,4,Marketing
E08452,2,2023,3,R&D
E08453,4,2018,4,R&D
E08454,2,2022,5,Marketing
E08455,3,2025,6,Operations
E08456,3,2021,3,R&D
E08457,1,2023,3,IT
E08458,5,2022,2,Sales
E08459,2,2020,4,IT
E08460,5,2021,4,Marketing
E08461,3,2022,5,Finance
E08462,2,2021,1,Marketing
E08463,3,2024,4,Operations
E08464,5,2018,4,Marketing
E08465,4,2023,6,IT
E08466,1,2024,2,R&D
E08467,3,2018,6,Operations
E08468,1,2021,5,HR
E08469,3,2022,5,Sales
E08470,1,2025,2,Finance
E08471,1,2020,5,Operations
E08472,5,2019,3,Sales
E08473,1,2023,3,HR
E08474,4,2023,6,Marketing
E08475,1,2020,5,Finance
E08476,4,2019,2,Finance
E08477,1,2017,1,IT
E08478,5,2025,1,Sales
E08479,2,2018,1,Finance
E08480,5,2023,5,Sales
E08481,4,2025,6,R&D
E08482,4,2023,4,HR
E08483,4,2021,5,Marketing
E08484,1,2020,1,Operations
E08485,2,2024,3,HR
E08486,5,2020,3,R&D
E08487,1,2017,1,R&D
E08488,4,2018,2,R&D
E08489,4,2021,2,R&D
E08490,1,2021,1,Operations
E08491,5,2023,2,Operations
E08492,3,2018,1,Marketing
E08493,5,2025,3,HR
E08494,2,2023,2,Operations
E08495,4,2024,5,Finance
E08496,1,2017,3,Operations
E08497,3,2017,3,IT
E08498,4,2018,1,IT
E08499,5,2019,2,IT
E08500,5,2019,1,Operations
E08501,5,2021,3,Marketing
E08502,3,2023,5,Finance
E08503,1,2020,6,R&D
E08504,2,2019,2,R&D
E08505,2,2024,3,Finance
E08506,5,2025,6,Operations
E08507,4,2024,5,IT
E08508,2,2017,4,R&D
E08509,1,2017,5,HR
E08510,5,2023,2,Marketing
E08511,1,2023,5,HR
E08512,3,2017,6,R&D
E08513,1,2022,1,Operations
E08514,2,2021,6,Sales
E08515,1,2021,3,R&D
E08516,1,2025,3,Marketing
E08517,4,2022,4,Sales
E08518,5,2020,2,Sales
E08519,5,2017,6,HR
E08520,2,2022,6,Sales
E08521,3,2022,6,Operations
E08522,1,2019,2,HR
E08523,2,2025,5,Marketing
E08524,3,2019,2,IT
E08525,1,2018,6,IT
E08526,1,2021,6,R&D
E08527,5,2022,2,Finance
E08528,2,2024,3,Operations
E08529,2,2023,1,R&D
E08530,2,2022,5,Sales
E08531,1,2024,5,Sales
E08532,5,2020,2,Marketing
E08533,2,2024,1,Marketing
E08534,5,2024,6,Marketing
E08535,1,2017,3,Sales
E08536,3,2024,3,HR
E08537,4,2020,2,Finance
E08538,3,2017,3,IT
E08539,1,2023,6,HR
E08540,4,2022,2,R&D
E08541,3,2025,2,IT
E08542,2,2017,6,Sales
E08543,4,2025,6,HR
E08544,1,2023,3,HR
E08545,3,2018,1,HR
E08546,2,2020,5,HR
E08547,1,2024,6,Marketing
E08548,3,2019,6,Marketing
E08549,2,2022,5,Operations
E08550,5,2024,2,Sales
E08551,3,2018,6,Marketing
E08552,5,2024,2,Marketing
E08553,4,2021,3,Finance
E08554,3,2022,6,Finance
E08555,3,2019,4,Operations
E08556,3,2017,6,HR
E08557,2,2017,6,Finance
E08558,5,2018,5,Sales
E08559,2,2020,5,Operations
E08560,2,2017,1,Marketing
E08561,5,2021,3,R&D
E08562,3,2022,6,Marketing
E08563,3,2019,3,IT
E08564,5,2021,5,Operations
E08565,5,2017,1,Operations
E08566,3,2017,4,HR
E08567,1,2025,4,Marketing
E08568,5,2017,4,Sales
E08569,1,2022,1,IT
E08570,4,2020,3,Marketing
E08571,3,2017,6,Sales
E08572,3,2022,4,HR
E08573,1,2021,4,Operations
E08574,1,2020,1,R&D
E08575,2,2019,4,Finance
E08576,1,2021,1,Sales
E08577,1,2024,6,Operations
E08578,2,2022,4,Operations
E08579,1,2020,1,HR
E08580,2,2018,1,Marketing
E08581,4,2019,6,Sales
E08582,1,2018,3,Sales
E08583,5,2021,2,Operations
E08584,4,2022,3,Finance
E08585,2,2019,6,HR
E08586,1,2018,5,IT
E08587,5,2019,6,Marketing
E08588,4,2025,1,R&D
E08589,3,2021,4,Operations
E08590,4,2022,4,HR
E08591,5,2017,5,Finance
E08592,3,2022,3,Operations
E08593,1,2021,4,HR
E08594,3,2019,1,Finance
E08595,3,2020,3,IT
E08596,4,2022,1,Finance
E08597,2,2023,3,Sales
E08598,1,2020,6,Marketing
E08599,4,2018,2,R&D
E08600,3,2019,2,HR
E08601,2,2019,3,IT
E08602,1,2025,2,Marketing
E08603,2,2024,3,Sales
E08604,2,2024,1,Sales
E08605,4,2025,5,Finance
E08606,3,2025,4,Operations
E08607,1,2017,6,Finance
E08608,1,2018,4,Sales
E08609,4,2020,3,HR
E08610,4,2017,3,Operations
E08611,4,2020,5,Marketing
E08612,4,2024,3,Finance
E08613,3,2018,4,Marketing
E08614,5,2025,4,Sales
E08615,3,2022,6,HR
E08616,3,2020,6,R&D
E08617,4,2023,3,Operations
E08618,3,2018,3,Finance
E08619,5,2018,1,Finance
E08620,5,2022,1,Operations
E08621,5,2025,4,R&D
E08622,5,2025,3,R&D
E08623,4,2019,2,IT
E08624,1,2025,4,HR
E08625,1,2019,3,Operations
E08626,2,2019,4,Marketing
E08627,3,2019,1,Marketing
E08628,2,2020,5,Sales
E08629,4,2020,5,Finance
E08630,4,2025,5,R&D
E08631,4,2017,4,HR
E08632,5,2021,1,R&D
E08633,4,2018,5,Operations
E08634,3,2021,6,Operations
E08635,4,2024,3,R&D
E08636,1,2021,2,IT
E08637,4,2020,3,Sales
E08638,1,2023,3,Operations
E08639,1,2025,6,R&D
E08640,3,2019,5,Sales
E08641,3,2023,2,IT
E08642,3,2019,1,Finance
E08643,3,2020,1,Operations
E08644,5,2025,1,IT
E08645,2,2023,3,HR
E08646,4,2024,6,HR
E08647,4,2017,3,HR
E08648,1,2017,6,Finance
E08649,4,2023,3,Marketing
E08650,3,2022,3,Sales
E08651,3,2023,5,Finance
E08652,4,2021,2,IT
E08653,5,2022,6,Finance
E08654,3,2018,6,Finance
E08655,1,2020,3,R&D
E08656,3,2020,5,Finance
E08657,4,2025,5,Marketing
E08658,1,2023,4,Finance
E08659,2,2022,5,Operations
E08660,2,2021,4,Sales
E08661,5,2017,4,IT
E08662,1,2017,2,HR
E08663,1,2023,3,Operations
E08664,1,2020,2,Marketing
E08665,5,2018,3,Sales
E08666,2,2025,2,Finance
E08667,3,2023,6,Operations
E08668,2,2024,1,IT
E08669,4,2020,1,Sales
E08670,1,2020,2,Marketing
E08671,2,2024,2,HR
E08672,1,2023,2,Operations
E08673,3,2021,6,Operations
E08674,2,2018,2,HR
E08675,4,2021,2,IT
E08676,3,2018,2,Marketing
E08677,5,2024,6,IT
E08678,1,2024,4,IT
E08679,2,2023,6,Marketing
E08680,4,2019,6,Operations
E08681,1,2021,3,IT
E08682,2,2020,2,R&D
E08683,3,2020,2,Operations
E08684,2,2025,1,Sales
E08685,4,2021,1,IT
E08686,1,2018,2,HR
E08687,1,2021,5,IT
E08688,3,2018,5,IT
E08689,1,2022,1,Sales
E08690,1,2018,4,Operations
E08691,1,2021,3,Finance
E08692,2,2022,6,Operations
E08693,4,2019,6,Finance
E08694,4,2024,6,IT
E08695,1,2020,6,Operations
E08696,3,2021,1,Operations
E08697,4,2022,6,R&D
E08698,2,2018,6,Finance
E08699,1,2021,3,R&D
E08700,1,2020,1,IT
E08701,2,2023,6,Finance
E08702,1,2023,4,HR
E08703,4,2023,1,HR
E08704,4,2019,3,Marketing
E08705,3,2019,5,IT
E08706,2,2025,3,Sales
E08707,3,2017,6,IT
E08708,5,2024,3,IT
E08709,5,2023,6,IT
E08710,5,2019,2,Finance
E08711,5,2023,5,Operations
E08712,4,2017,2,Marketing
E08713,3,2025,3,Marketing
E08714,3,2018,6,IT
E08715,5,2021,2,HR
E08716,1,2024,2,R&D
E08717,2,2019,6,Sales
E08718,3,2024,5,R&D
E08719,1,2018,2,Finance
E08720,2,2019,4,HR
E08721,2,2021,6,Operations
E08722,4,2024,6,R&D
E08723,5,2021,4,Operations
E08724,5,2019,3,Marketing
E08725,3,2017,1,R&D
E08726,3,2024,3,Marketing
E08727,2,2018,3,Sales
E08728,3,2018,5,HR
E08729,5,2017,5,Sales
E08730,3,2022,6,HR
E08731,1,2022,3,Operations
E08732,3,2024,4,IT
E08733,1,2017,4,Sales
E08734,1,2020,1,Sales
E08735,2,2020,2,Finance
E08736,2,2023,2,HR
E08737,3,2023,2,HR
E08738,5,2021,6,Finance
E08739,4,2017,6,Marketing
E08740,3,2017,1,Finance
E08741,3,2020,1,R&D
E08742,2,2019,5,R&D
E08743,3,2019,5,Operations
E08744,2,2025,1,Operations
E08745,1,2022,4,R&D
E08746,2,2021,5,Marketing
E08747,5,2023,4,Operations
E08748,1,2019,5,Operations
E08749,4,2021,5,Operations
E08750,2,2025,3,HR
E08751,4,2023,3,Finance
E08752,1,2020,5,Marketing
E08753,2,2018,5,R&D
E08754,3,2017,1,Sales
E08755,4,2018,4,IT
E08756,1,2021,5,Marketing
E08757,4,2023,2,HR
E08758,3,2020,4,R&D
E08759,1,2022,2,R&D
E08760,1,2022,2,HR
E08761,2,2022,2,Operations
E08762,3,2017,3,Sales
E08763,4,2019,5,Operations
E08764,1,2019,2,HR
E08765,1,2020,2,Finance
E08766,5,2017,5,Sales
E08767,2,2025,5,Finance
E08768,1,2024,1,R&D
E08769,4,2024,6,IT
E08770,3,2020,5,IT
E08771,2,2020,6,Operations
E08772,3,2017,6,HR
E08773,2,2022,3,Sales
E08774,1,2023,6,R&D
E08775,4,2025,5,Sales
E08776,1,2019,4,Operations
E08777,4,2020,1,R&D
E08778,4,2022,6,Sales
E08779,5,2023,1,HR
E08780,2,2022,5,HR
E08781,1,2017,1,HR
E08782,1,2023,6,R&D
E08783,1,2017,6,Operations
E08784,2,2023,3,Finance
E08785,5,2019,3,R&D
E08786,3,2024,2,Marketing
E08787,1,2019,1,IT
E08788,4,2023,5,HR
E08789,4,2024,2,Finance
E08790,2,2018,6,Sales
E08791,2,2022,4,Sales
E08792,5,2020,2,Operations
E08793,1,2020,2,Operations
E08794,2,2025,4,Operations
E08795,1,2024,4,Marketing
E08796,4,2021,5,HR
E08797,4,2024,5,Finance
E08798,3,2022,4,Sales
E08799,1,2021,1,Marketing
E08800,2,2022,6,Sales
E08801,5,2023,5,Sales
E08802,5,2022,5,Sales
E08803,1,2023,6,IT
E08804,4,2018,6,Marketing
E08805,3,2021,4,R&D
E08806,1,2024,2,R&D
E08807,2,2021,6,Finance
E08808,5,2018,3,Finance
E08809,3,2020,3,IT
E08810,4,2021,6,IT
E08811,3,2019,4,Sales
E08812,2,2017,3,Finance
E08813,2,2019,2,Finance
E08814,3,2018,5,Finance
E08815,3,2023,4,Sales
E08816,4,2018,1,Finance
E08817,2,2022,6,Operations
E08818,5,2022,5,Marketing
E08819,5,2020,4,R&D
E08820,2,2018,2,Marketing
E08821,1,2024,1,Marketing
E08822,5,2022,3,Finance
E08823,5,2018,5,Operations
E08824,1,2018,4,IT
E08825,5,2025,6,IT
E08826,1,2024,2,IT
E08827,2,2021,4,Operations
E08828,2,2021,5,R&D
E08829,2,2024,5,R&D
E08830,5,2020,4,Finance
E08831,5,2019,2,Sales
E08832,2,2025,2,Finance
E08833,2,2020,2,Operations
E08834,3,2024,5,IT
E08835,2,2018,4,Finance
E08836,4,2017,3,R&D
E08837,4,2018,3,Operations
E08838,1,2025,1,R&D
E08839,1,2017,3,Marketing
E08840,1,2024,6,HR
E08841,2,2022,2,Sales
E08842,5,2024,5,Marketing
E08843,5,2017,2,Finance
E08844,5,2018,3,Operations
E08845,4,2023,6,Operations
E08846,5,2023,2,Sales
E08847,1,2018,1,HR
E08848,5,2017,1,IT
E08849,4,2017,1,Sales
E08850,3,2023,1,R&D
E08851,3,2024,6,Finance
E08852,5,2020,5,IT
E08853,5,2024,1,Finance
E08854,1,2018,5,IT
E08855,5,2024,6,HR
E08856,1,2024,2,Marketing
E08857,1,2022,2,IT
E08858,1,2017,6,Operations
E08859,3,2020,5,Finance
E08860,5,2025,4,IT
E08861,2,2023,6,HR
E08862,4,2019,5,Operations
E08863,3,2025,5,Marketing
E08864,2,2018,6,Sales
E08865,3,2019,5,HR
E08866,2,2018,1,IT
E08867,3,2020,4,HR
E08868,3,2020,3,IT
E08869,5,2018,6,HR
E08870,5,2021,5,R&D
E08871,4,2019,6,Operations
E08872,1,2024,2,Marketing
E08873,3,2023,3,HR
E08874,4,2018,3,HR
E08875,1,2018,4,HR
E08876,1,2017,3,IT
E08877,2,2020,5,HR
E08878,4,2023,1,Operations
E08879,3,2024,5,Finance
E08880,3,2017,1,Finance
E08881,1,2019,5,Finance
E08882,2,2019,1,Finance
E08883,5,2025,3,Sales
E08884,2,2022,4,IT
E08885,3,2022,1,R&D
E08886,2,2018,4,Sales
E08887,3,2019,4,HR
E08888,4,2023,3,Operations
E08889,3,2018,1,IT
E08890,5,2022,4,R&D
E08891,4,2024,3,Finance
E08892,4,2022,1,HR
E08893,3,2020,5,R&D
E08894,2,2024,6,IT
E08895,5,2025,1,R&D
E08896,5,2020,4,IT
E08897,4,2020,4,IT
E08898,4,2023,5,HR
E08899,2,2017,6,Operations
E08900,2,2023,1,R&D
E08901,5,2022,1,R&D
E08902,2,2019,2,Sales
E08903,3,2025,3,R&D
E08904,1,2018,4,Finance
E08905,2,2019,5,IT
E08906,3,2025,4,HR
E08907,2,2025,5,Sales
E08908,1,2023,2,Operations
E08909,5,2019,2,Marketing
E08910,4,2025,6,Sales
E08911,2,2022,5,Finance
E08912,3,2018,6,Marketing
E08913,4,2019,4,IT
E08914,3,2018,4,Finance
E08915,5,2022,5,HR
E08916,3,2020,5,IT
E08917,2,2020,6,R&D
E08918,3,2018,4,IT
E08919,4,2018,4,Marketing
E08920,1,2024,6,HR
E08921,4,2021,2,Marketing
E08922,5,2022,1,Sales
E08923,2,2023,4,R&D
E08924,5,2024,1,Operations
E08925,2,2025,1,HR
E08926,2,2020,1,Finance
E08927,1,2023,1,HR
E08928,4,2021,6,Operations
E08929,1,2022,3,IT
E08930,1,2023,1,IT
E08931,5,2025,5,IT
E08932,2,2019,5,R&D
E08933,3,2022,4,R&D
E08934,2,2022,1,R&D
E08935,3,2019,2,Finance
E08936,2,2022,3,Sales
E08937,4,2021,2,R&D
E08938,3,2025,4,R&D
E08939,4,2020,6,R&D
E08940,2,2023,6,IT
E08941,1,2018,6,Sales
E08942,1,2024,1,Sales
E08943,1,2020,3,Finance
E08944,1,2023,5,Operations
E08945,2,2022,6,Marketing
E08946,1,2023,3,Sales
E08947,3,2017,5,Sales
E08948,5,2019,5,R&D
E08949,4,2020,3,HR
E08950,5,2025,6,Finance
E08951,5,2018,5,Operations
E08952,3,2020,2,Sales
E08953,3,2021,5,HR
E08954,3,2017,2,Operations
E08955,4,2021,5,Marketing
E08956,4,2022,4,Finance
E08957,1,2017,5,Marketing
E08958,2,2020,1,R&D
E08959,4,2019,6,Operations
E08960,5,2021,6,Sales
E08961,5,2024,6,IT
E08962,3,2018,5,Marketing
E08963,1,2017,4,Finance
E08964,2,2024,1,Sales
E08965,5,2024,2,Marketing
E08966,3,2022,1,Marketing
E08967,1,2024,5,Operations
E08968,2,2018,5,IT
E08969,5,2025,5,Finance
E08970,2,2019,5,Operations
E08971,3,2020,2,Marketing
E08972,2,2025,4,R&D
E08973,1,2022,2,HR
E08974,3,2017,5,HR
E08975,3,2019,3,Sales
E08976,2,2025,1,Marketing
E08977,1,2020,1,IT
E08978,5,2025,2,Operations
E08979,4,2023,6,HR
E08980,4,2021,4,Sales
E08981,1,2020,1,R&D
E08982,1,2018,2,Operations
E08983,2,2018,6,Marketing
E08984,5,2021,2,Finance
E08985,3,2024,3,R&D
E08986,3,2017,3,IT
E08987,5,2021,1,R&D
E08988,3,2020,3,Sales
E08989,5,2017,6,HR
E08990,3,2025,1,Finance
E08991,2,2020,4,Marketing
E08992,1,2018,5,IT
E08993,4,2022,4,Operations
E08994,5,2025,5,R&D
E08995,2,2025,6,Operations
E08996,5,2020,3,IT
E08997,1,2021,2,Marketing
E08998,2,2024,1,IT
E08999,4,2020,1,IT
E09000,3,2024,1,Sales
E09001,1,2018,5,Finance
E09002,4,2018,5,Marketing
E09003,1,2024,1,IT
E09004,1,2020,2,IT
E09005,5,2024,4,IT
E09006,3,2017,2,Marketing
E09007,3,2021,5,Finance
E09008,4,2019,2,Sales
E09009,5,2025,4,HR
E09010,1,2017,1,R&D
E09011,4,2022,6,IT
E09012,4,2019,6,IT
E09013,3,2024,3,Marketing
E09014,1,2024,1,R&D
E09015,5,2020,6,Marketing
E09016,3,2018,3,R&D
E09017,1,2019,1,HR
E09018,2,2024,6,Operations
E09019,5,2023,5,R&D
E09020,4,2019,5,HR
E09021,3,2019,5,IT
E09022,1,2017,3,Operations
E09023,2,2021,1,Marketing
E09024,1,2019,2,Finance
E09025,2,2022,3,Finance
E09026,1,2025,6,Sales
E09027,1,2024,1,Marketing
E09028,4,2017,2,Sales
E09029,4,2025,5,IT
E09030,1,2022,5,Sales
E09031,1,2022,2,Marketing
E09032,5,2024,3,HR
E09033,5,2020,5,Finance
E09034,2,2018,6,Operations
E09035,2,2023,6,Marketing
E09036,3,2024,2,Marketing
E09037,1,2021,1,IT
E09038,2,2025,1,Marketing
E09039,5,2023,3,Sales
E09040,2,2017,3,Operations
E09041,2,2024,4,Sales
E09042,5,2017,5,R&D
E09043,2,2018,3,Finance
E09044,3,2017,4,R&D
E09045,2,2017,1,Finance
E09046,5,2025,5,Finance
E09047,3,2023,5,IT
E09048,1,2021,6,IT
E09049,5,2022,6,R&D
E09050,1,2024,1,IT
E09051,5,2023,5,Operations
E09052,3,2019,2,Marketing
E09053,5,2017,2,Operations
E09054,4,2021,4,R&D
E09055,4,2023,2,Sales
E09056,3,2017,5,Marketing
E09057,1,2018,3,HR
E09058,4,2017,4,Finance
E09059,2,2023,3,Marketing
E09060,5,2021,2,Sales
E09061,5,2024,2,Marketing
E09062,4,2017,2,Finance
E09063,1,2025,4,Operations
E09064,3,2018,4,IT
E09065,4,2021,4,Sales
E09066,4,2018,4,R&D
E09067,4,2018,4,Sales
E09068,1,2024,5,Marketing
E09069,1,2025,5,IT
E09070,2,2020,4,Operations
E09071,5,2019,1,IT
E09072,5,2020,5,IT
E09073,2,2020,6,R&D
E09074,5,2022,6,Finance
E09075,2,2021,1,Finance
E09076,3,2024,5,HR
E09077,2,2024,2,IT
E09078,1,2025,5,R&D
E09079,2,2022,2,Sales
E09080,4,2021,6,Operations
E09081,1,2025,4,R&D
E09082,3,2020,2,HR
E09083,5,2017,2,HR
E09084,3,2018,3,HR
E09085,2,2017,4,Finance
E09086,3,2021,4,Operations
E09087,1,2022,3,Sales
E09088,5,2017,2,R&D
E09089,4,2023,2,R&D
E09090,1,2019,5,Sales
E09091,5,2023,6,R&D
E09092,2,2024,4,IT
E09093,1,2017,6,IT
E09094,1,2019,5,IT
E09095,5,2024,1,IT
E09096,2,2023,3,HR
E09097,2,2022,1,IT
E09098,5,2018,4,Finance
E09099,2,2019,2,HR
E09100,3,2021,6,Marketing
E09101,4,2023,2,Marketing
E09102,2,2017,5,Marketing
E09103,1,2023,3,IT
E09104,3,2020,1,Marketing
E09105,3,2019,5,HR
E09106,5,2018,4,Sales
E09107,3,2024,5,Finance
E09108,5,2018,1,R&D
E09109,4,2025,4,HR
E09110,1,2020,5,Sales
E09111,4,2020,6,HR
E09112,3,2017,2,Operations
E09113,1,2025,6,HR
E09114,4,2018,4,IT
E09115,1,2024,3,Sales
E09116,2,2025,5,Operations
E09117,5,2025,2,HR
E09118,4,2019,5,HR
E09119,1,2022,3,HR
E09120,1,2021,2,R&D
E09121,1,2019,3,R&D
E09122,4,2019,4,IT
E09123,4,2017,2,HR
E09124,1,2024,3,R&D
E09125,4,2018,3,HR
E09126,2,2017,3,Operations
E09127,5,2024,3,IT
E09128,4,2018,1,R&D
E09129,2,2025,4,Finance
E09130,3,2023,1,Operations
E09131,5,2018,3,Operations
E09132,5,2017,2,Sales
E09133,4,2021,1,Sales
E09134,1,2017,4,Sales
E09135,2,2020,6,HR
E09136,5,2025,5,Sales
E09137,4,2024,5,IT
E09138,2,2018,3,HR
E09139,1,2024,1,Marketing
E09140,5,2017,4,HR
E09141,3,2019,3,Sales
E09142,3,2024,6,Sales
E09143,2,2023,3,Finance
E09144,2,2019,4,Finance
E09145,3,2017,2,Marketing
E09146,4,2018,6,Finance
E09147,4,2020,1,IT
E09148,3,2023,6,IT
E09149,3,2020,3,IT
E09150,1,2022,1,HR
E09151,3,2018,5,Sales
E09152,2,2022,1,R&D
E09153,4,2025,4,IT
E09154,3,2022,2,HR
E09155,1,2017,5,IT
E09156,5,2025,5,HR
E09157,5,2025,4,Operations
E09158,5,2022,1,Operations
E09159,3,2019,4,IT
E09160,4,2018,2,Finance
E09161,3,2025,6,Marketing
E09162,1,2021,1,Sales
E09163,3,2021,6,Marketing
E09164,4,2019,5,Marketing
E09165,1,2024,3,Marketing
E09166,5,2022,4,Marketing
E09167,1,2024,3,Finance
E09168,4,2017,6,Marketing
E09169,3,2018,1,Marketing
E09170,5,2023,5,IT
E09171,5,2020,5,R&D
E09172,5,2018,4,R&D
E09173,3,2018,2,IT
E09174,5,2023,4,IT
E09175,1,2024,4,R&D
E09176,5,2017,6,Marketing
E09177,4,2025,2,Sales
E09178,1,2022,1,Operations
E09179,3,2024,5,Marketing
E09180,2,2020,2,R&D
E09181,3,2021,3,Operations
E09182,2,2018,2,IT
E09183,5,2021,1,Marketing
E09184,4,2025,6,Marketing
E09185,2,2025,2,R&D
E09186,1,2022,4,Operations
E09187,4,2019,2,Operations
E09188,3,2018,1,Marketing
E09189,5,2021,2,Operations
E09190,4,2023,5,R&D
E09191,5,2023,6,Finance
E09192,4,2017,1,R&D
E09193,4,2023,3,Operations
E09194,5,2020,5,Operations
E09195,1,2025,5,Operations
E09196,1,2022,3,R&D
E09197,1,2017,6,Sales
E09198,5,2021,2,Operations
E09199,5,2024,5,Marketing
E09200,1,2019,3,HR
E09201,5,2023,4,Operations
E09202,5,2017,2,Operations
E09203,4,2019,2,Sales
E09204,1,2020,6,Finance
E09205,1,2019,2,Sales
E09206,3,2022,4,Sales
E09207,1,2017,5,Finance
E09208,5,2025,6,HR
E09209,5,2018,6,Marketing
E09210,5,2021,3,Operations
E09211,2,2020,3,Sales
E09212,4,2017,5,Marketing
E09213,4,2018,5,Finance
E09214,4,2019,4,Operations
E09215,3,2020,3,Operations
E09216,5,2019,6,HR
E09217,1,2021,4,IT
E09218,2,2017,3,Operations
E09219,1,2017,1,HR
E09220,3,2024,3,Sales
E09221,4,2020,6,Marketing
E09222,5,2021,2,Sales
E09223,4,2020,6,Marketing
E09224,1,2019,2,IT
E09225,2,2023,3,Sales
E09226,1,2019,6,HR
E09227,3,2025,3,HR
E09228,2,2020,1,Operations
E09229,3,2017,1,Finance
E09230,2,2022,6,Operations
E09231,4,2020,6,Marketing
E09232,2,2017,5,Sales
E09233,4,2018,4,IT
E09234,5,2017,6,Finance
E09235,1,2019,1,Operations
E09236,4,2019,3,Sales
E09237,2,2023,3,Marketing
E09238,5,2018,2,IT
E09239,1,2021,4,R&D
E09240,1,2017,1,Sales
E09241,4,2018,3,Sales
E09242,1,2021,3,R&D
E09243,5,2021,1,Finance
E09244,2,2022,3,Sales
E09245,1,2022,3,HR
E09246,4,2023,5,Sales
E09247,5,2022,3,Marketing
E09248,3,2017,3,Marketing
E09249,2,2023,1,Finance
E09250,2,2025,4,Finance
E09251,3,2018,1,IT
E09252,2,2017,6,Sales
E09253,5,2023,4,Finance
E09254,2,2021,4,Operations
E09255,1,2019,6,Sales
E09256,1,2022,3,Operations
E09257,3,2021,2,IT
E09258,5,2017,2,HR
E09259,1,2022,1,R&D
E09260,4,2021,1,Operations
E09261,1,2021,5,Operations
E09262,3,2024,4,R&D
E09263,1,2025,3,Operations
E09264,4,2019,4,Finance
E09265,3,2017,6,Finance
E09266,1,2024,6,Marketing
E09267,5,2020,2,Operations
E09268,1,2018,6,Sales
E09269,3,2024,5,Marketing
E09270,4,2018,3,IT
E09271,4,2024,6,IT
E09272,2,2022,5,Marketing
E09273,2,2019,2,IT
E09274,1,2017,6,R&D
E09275,5,2023,5,Finance
E09276,4,2023,3,Operations
E09277,3,2018,6,Marketing
E09278,3,2017,4,R&D
E09279,4,2023,2,Sales
E09280,5,2018,4,Marketing
E09281,4,2021,2,HR
E09282,3,2018,4,Operations
E09283,4,2017,1,IT
E09284,1,2025,6,Finance
E09285,1,2018,1,HR
E09286,2,2022,2,Finance
E09287,5,2021,4,Finance
E09288,3,2024,4,Finance
E09289,4,2023,6,IT
E09290,3,2023,4,R&D
E09291,1,2022,3,HR
E09292,2,2019,1,Operations
E09293,1,2024,6,Operations
E09294,5,2019,6,R&D
E09295,5,2023,6,Finance
E09296,1,2017,1,HR
E09297,2,2019,6,IT
E09298,2,2021,2,Operations
E09299,3,2019,1,HR
E09300,5,2022,5,Marketing
E09301,5,2024,5,Operations
E09302,4,2023,2,Operations
E09303,4,2018,3,HR
E09304,2,2019,1,IT
E09305,2,2023,3,Marketing
E09306,3,2023,6,Marketing
E09307,5,2025,1,Finance
